declaration_id,donation_id_transparency,donation_amount,donation_range,,donation_type,donation_year,donation_date,donation_origin,recipient_id_transparency,person_id_recipient,recipient_type,recipient_person_entry,recipient_last_name,recipient_name,recipient_party,donor_id_transparency,company_id_transparency,person_id_transparency,donor_type,donor_person_entry,donor_last_name_01,donor_name_01,donor_gender_01,donor_last_name_02,donor_name_02,donor_gender_02,source_name,additional_notes,record_date_of_entry
,DO201907286,1845,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01012,,PE00691,Parlamentare o membro del Governo,patellicristina,Patelli,Cristina,F,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907287,1845,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01013,,PE00692,Parlamentare o membro del Governo,paternosterpaolo,Paternoster,Paolo,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907288,1155,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01013,,PE00692,Parlamentare o membro del Governo,paternosterpaolo,Paternoster,Paolo,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907289,1155,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01046,,PE00724,Parlamentare o membro del Governo,piccolotiziana,Piccolo,Tiziana,F,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907290,1845,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01046,,PE00724,Parlamentare o membro del Governo,piccolotiziana,Piccolo,Tiziana,F,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907291,3000,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01050,,PE00727,Parlamentare o membro del Governo,pillonsimone,Pillon,Simone,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907292,910,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01062,,PE00737,Parlamentare o membro del Governo,pittonimario,Pittoni,Mario,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907293,2090,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01062,,PE00737,Parlamentare o membro del Governo,pittonimario,Pittoni,Mario,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907294,1845,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01073,,PE00746,Parlamentare o membro del Governo,potentimanfredi,Potenti,Manfredi,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907295,1155,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01073,,PE00746,Parlamentare o membro del Governo,potentimanfredi,Potenti,Manfredi,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907296,1845,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01089,,PE00760,Parlamentare o membro del Governo,racchellagermano,Racchella,Germano,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907297,1155,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01089,,PE00760,Parlamentare o membro del Governo,racchellagermano,Racchella,Germano,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907298,1845,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01110,,PE00770,Parlamentare o membro del Governo,ribollaalberto,Ribolla,Alberto,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907299,1155,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01110,,PE00770,Parlamentare o membro del Governo,ribollaalberto,Ribolla,Alberto,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907300,1155,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01127,,PE00778,Parlamentare o membro del Governo,rixiedoardo,Rixi,Edoardo,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907301,1845,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01127,,PE00778,Parlamentare o membro del Governo,rixiedoardo,Rixi,Edoardo,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907302,910,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01187,,PE00832,Parlamentare o membro del Governo,savianepaolo,Saviane,Paolo,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907303,2090,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01187,,PE00832,Parlamentare o membro del Governo,savianepaolo,Saviane,Paolo,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907304,1155,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01249,,PE00881,Parlamentare o membro del Governo,stefanialberto,Stefani,Alberto,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907305,1845,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01249,,PE00881,Parlamentare o membro del Governo,stefanialberto,Stefani,Alberto,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907306,1155,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01268,,PE00890,Parlamentare o membro del Governo,tarantinoleonardo,Tarantino,Leonardo,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907307,1845,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01268,,PE00890,Parlamentare o membro del Governo,tarantinoleonardo,Tarantino,Leonardo,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907308,1845,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01291,,PE00911,Parlamentare o membro del Governo,tonelligianni,Tonelli,Gianni,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907309,1155,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01291,,PE00911,Parlamentare o membro del Governo,tonelligianni,Tonelli,Gianni,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907310,1845,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01378,,PE00983,Parlamentare o membro del Governo,zoffilieugenio,Zoffili,Eugenio,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907311,1155,"500,00-5.000,00",,contribution,2019,30/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01378,,PE00983,Parlamentare o membro del Governo,zoffilieugenio,Zoffili,Eugenio,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907312,1845,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00294,,PE00056,Parlamentare o membro del Governo,basinigiuseppe,Basini,Giuseppe,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907313,1845,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00294,,PE00056,Parlamentare o membro del Governo,basinigiuseppe,Basini,Giuseppe,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907314,1845,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00294,,PE00056,Parlamentare o membro del Governo,basinigiuseppe,Basini,Giuseppe,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907315,1845,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00301,,PE00061,Parlamentare o membro del Governo,bazzaroalex,Bazzaro,Alex,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907316,1155,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00301,,PE00061,Parlamentare o membro del Governo,bazzaroalex,Bazzaro,Alex,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907317,1845,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00303,,PE00063,Parlamentare o membro del Governo,bellachiomagiuseppeercole,Bellachioma,Giuseppe Ercole,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907318,1155,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00303,,PE00063,Parlamentare o membro del Governo,bellachiomagiuseppeercole,Bellachioma,Giuseppe Ercole,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907319,1845,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00307,,PE00066,Parlamentare o membro del Governo,belottidaniele,Belotti,Daniele,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907320,1155,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00307,,PE00066,Parlamentare o membro del Governo,belottidaniele,Belotti,Daniele,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907321,3000,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00319,,PE00075,Parlamentare o membro del Governo,bergesiogiorgiomaria,Bergesio,Giorgio Maria,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907322,1845,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00341,,PE00091,Parlamentare o membro del Governo,bisaingrid,Bisa,Ingrid,F,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907323,1155,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00341,,PE00091,Parlamentare o membro del Governo,bisaingrid,Bisa,Ingrid,F,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907324,1155,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00363,,PE00111,Parlamentare o membro del Governo,bordonalisimona,Bordonali,Simona,F,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907325,1845,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00363,,PE00111,Parlamentare o membro del Governo,bordonalisimona,Bordonali,Simona,F,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907326,910,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00412,,PE00159,Parlamentare o membro del Governo,cantumariacristina,Cantù,Maria Cristina,F,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907327,2090,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00412,,PE00159,Parlamentare o membro del Governo,cantumariacristina,Cantù,Maria Cristina,F,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907328,1845,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00416,,PE00166,Parlamentare o membro del Governo,capitaniomassimiliano,Capitanio,Massimiliano,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907329,1845,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00488,,PE00228,Parlamentare o membro del Governo,colmellereangela,Colmellere,Angela,F,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907330,1155,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00488,,PE00228,Parlamentare o membro del Governo,colmellereangela,Colmellere,Angela,F,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907331,1155,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00491,,PE00232,Parlamentare o membro del Governo,comencinivito,Comencini,Vito,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907332,3000,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00534,,PE00273,Parlamentare o membro del Governo,deangelissara,De Angelis,Sara,F,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907333,"278,2","0-499,99",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00671,,PE00402,Parlamentare o membro del Governo,furgiueledomenico,Furgiuele,Domenico,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907334,"2721,8","500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00671,,PE00402,Parlamentare o membro del Governo,furgiueledomenico,Furgiuele,Domenico,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907335,2070,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00711,,PE00434,Parlamentare o membro del Governo,giacconeandrea,Giaccone,Andrea,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907336,1845,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00711,,PE00434,Parlamentare o membro del Governo,giacconeandrea,Giaccone,Andrea,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907337,1155,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00715,,PE00438,Parlamentare o membro del Governo,giacomettiantonietta,Giacometti,Antonietta,F,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907338,1155,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00723,,PE00446,Parlamentare o membro del Governo,gigliovignaalessandro,Giglio Vigna,Alessandro,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907339,1845,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00723,,PE00446,Parlamentare o membro del Governo,gigliovignaalessandro,Giglio Vigna,Alessandro,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907340,1845,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00736,,PE00457,Parlamentare o membro del Governo,golinelliguglielmo,Golinelli,Guglielmo,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907341,1155,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00736,,PE00457,Parlamentare o membro del Governo,golinelliguglielmo,Golinelli,Guglielmo,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907342,910,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00772,,PE00484,Parlamentare o membro del Governo,iwobitonychike,Iwobi,Tony Chike,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907343,2090,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00772,,PE00484,Parlamentare o membro del Governo,iwobitonychike,Iwobi,Tony Chike,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907344,1845,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00802,,PE00510,Parlamentare o membro del Governo,liunimarzio,Liuni,Marzio,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907345,1155,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00802,,PE00510,Parlamentare o membro del Governo,liunimarzio,Liuni,Marzio,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907346,1545,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00812,,PE00523,Parlamentare o membro del Governo,lorenzonieva,Lorenzoni,Eva,F,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907347,1455,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00812,,PE00523,Parlamentare o membro del Governo,lorenzonieva,Lorenzoni,Eva,F,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907348,1845,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00815,,PE00526,Parlamentare o membro del Governo,lossmartina,Loss,Martina,F,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907349,1155,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00815,,PE00526,Parlamentare o membro del Governo,lossmartina,Loss,Martina,F,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907350,2900,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00897,,,Persona,meleannalisa,Mele,Annalisa,F,Ledda,Giovanni,M,party_website,Lega per Salvini Premier,17/03/2020
,DO201907351,1845,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00944,,PE00633,Parlamentare o membro del Governo,murellielena,Murelli,Elena,F,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907352,1155,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO00944,,PE00633,Parlamentare o membro del Governo,murellielena,Murelli,Elena,F,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907353,2090,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01027,,PE00704,Parlamentare o membro del Governo,pepepasquale,Pepe,Pasquale,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907354,910,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01027,,PE00704,Parlamentare o membro del Governo,pepepasquale,Pepe,Pasquale,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907355,2100,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01031,,PE00708,Parlamentare o membro del Governo,pergreffisimona,Pergreffi,Simona,F,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907356,900,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01031,,PE00708,Parlamentare o membro del Governo,pergreffisimona,Pergreffi,Simona,F,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907357,1845,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01038,,PE00716,Parlamentare o membro del Governo,pettazzilino,Pettazzi,Lino,M,,,,party_website,Lega per Salvini Premier,17/03/2020
,DO201907358,1155,"500,00-5.000,00",,contribution,2019,31/12/2019,Italiana,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01038,,PE00716,Parlamentare o membro del Governo,pettazzilino,Pettazzi,Lino,M,,,,party_website,Lega per Salvini Premier,17/03/2020
